calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url,ingredients,ingredients_normalized,ingredients_canonical
444,37.0,"Afternoon tea, Buffet, Dessert, Dinner, Treat",31.0,"{'@type': 'NutritionInformation', 'calories': '444 calories', 'fatContent': '31 grams fat', 'saturatedFatContent': '16 grams saturated fat', 'carbohydrateContent': '37 grams carbohydrates', 'sugarContent': '28 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '0.58 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,Jubilee cake,https://www.bbcgoodfood.com/recipes/jubilee-cake,"[""175g golden caster sugar"", ""175g butter softened"", ""4 large eggs separated"", ""100g self-raising flour"", ""1 tsp  baking powder"", ""100g ground almonds"", ""a few drops of  almond extract"", ""125g punnet raspberries"", ""227g clotted cream"", ""125g punnet raspberries"", ""2 pink roses"", ""50g - 85g golden caster sugar"", ""1 egg white lightly beaten to a froth"", ""100ml icing sugar""]","[""175 g 175g golden caster sugar"", ""175 g 175g butter softened"", ""4 l 4 large eggs separated"", ""100 g 100g self-raising flour"", ""1 tsp 1 tsp baking powder"", ""100 g 100g ground almonds"", ""a few drops of almond extract"", ""125 g 125g punnet raspberries"", ""227 g 227g clotted cream"", ""125 g 125g punnet raspberries"", ""2 2 pink roses"", ""50 g 50g - 85g golden caster sugar"", ""1 1 egg white lightly beaten to a froth"", ""100 ml 100ml icing sugar""]","[""175 g 175g golden caster sugar"", ""175 g 175g butter softened"", ""4 l 4 large eggs separated"", ""100 g 100g self-raising flour"", ""1 tsp 1 tsp baking powder"", ""100 g 100g ground almond"", ""a few drops of almond extract"", ""125 g 125g punnet raspberrie"", ""227 g 227g clotted cream"", ""125 g 125g punnet raspberrie"", ""2 2 pink rose"", ""50 g 50g - 85g golden caster sugar"", ""1 1 egg white lightly beaten to a froth"", ""100 ml 100ml icing sugar""]"
66,7.0,"Buffet, Canapes, Dinner, Side dish, Starter",3.0,"{'@type': 'NutritionInformation', 'calories': '66 calories', 'fatContent': '3 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '7 grams carbohydrates', 'proteinContent': '3 grams protein', 'sodiumContent': '0.31 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Rosemary & olive drop scones with goat's cheese,https://www.bbcgoodfood.com/recipes/rosemary-olive-drop-scones-goats-cheese,"[""200g self-raising flour"", ""1 tsp baking powder"", ""2 eggs beaten"", ""200ml milk"", ""1 sprig rosemary leaves removed and finely chopped"", ""handful black olive stoned and chopped"", ""sunflower oil for frying"", ""175g firm goat's cheese"", ""200g punnet cherry tomato halved"", ""extra-virgin olive oil to serve""]","[""200 g 200g self-raising flour"", ""1 tsp 1 tsp baking powder"", ""2 2 eggs beaten"", ""200 ml 200ml milk"", ""1 1 sprig rosemary leaves removed and finely chopped"", ""handful black olive stoned and chopped"", ""sunflower oil for frying"", ""175 g 175g firm goat's cheese"", ""200 g 200g punnet cherry tomato halved"", ""extra-virgin olive oil to serve""]","[""200 g 200g self-raising flour"", ""1 tsp 1 tsp baking powder"", ""2 2 eggs beaten"", ""200 ml 200ml milk"", ""1 1 sprig rosemary leaves removed and finely chopped"", ""handful black olive stoned and chopped"", ""sunflower oil for frying"", ""175 g 175g firm goat's cheese"", ""200 g 200g punnet cherry tomato halved"", ""olive oil to serve""]"
332,60.0,"Dessert, Dinner",8.0,"{'@type': 'NutritionInformation', 'calories': '332 calories', 'fatContent': '8 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '60 grams carbohydrates', 'sugarContent': '35 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Strawberry compote with sugared drop scones,https://www.bbcgoodfood.com/recipes/strawberry-compote-sugared-drop-scones,"[""500g ripe strawberry hulled"", ""4 tbsp caster sugar"", ""2 tbsp lemon juice"", ""few drops balsamic vinegar (optional)"", ""25g unsalted butter"", ""140g self-raising flour"", ""pinch of fine salt"", ""1 tbsp white caster sugar plus extra for tossing"", ""1 large egg"", ""1 tsp vanilla extract"", ""150ml semi-skimmed milk"", ""vanilla ice cream to serve""]","[""500 g 500g ripe strawberry hulled"", ""4 tbsp 4 tbsp caster sugar"", ""2 tbsp 2 tbsp lemon juice"", ""few drops balsamic vinegar (optional)"", ""25 g 25g unsalted butter"", ""140 g 140g self-raising flour"", ""pinch of fine salt"", ""1 tbsp 1 tbsp white caster sugar plus extra for tossing"", ""1 l 1 large egg"", ""1 tsp 1 tsp vanilla extract"", ""150 ml 150ml semi-skimmed milk"", ""vanilla ice cream to serve""]","[""500 g 500g ripe strawberry hulled"", ""4 tbsp 4 tbsp caster sugar"", ""2 tbsp 2 tbsp lemon juice"", ""few drops balsamic vinegar optional"", ""25 g 25g unsalted butter"", ""140 g 140g self-raising flour"", ""pinch of fine salt"", ""1 tbsp 1 tbsp white caster sugar plus extra for tossing"", ""1 l 1 large egg"", ""1 tsp 1 tsp vanilla extract"", ""150 ml 150ml semi-skimmed milk"", ""vanilla ice cream to serve""]"
293,28.2,"Dinner, Lunch, Snack, Supper",7.3,"{'@type': 'NutritionInformation', 'calories': '293 calories', 'fatContent': '7.3 grams fat', 'saturatedFatContent': '1.4 grams saturated fat', 'carbohydrateContent': '28.2 grams carbohydrates', 'sugarContent': '3.9 grams sugar', 'fiberContent': '1.7 grams fiber', 'proteinContent': '28 grams protein', 'sodiumContent': '1.2 milligram of sodium'}",28.0,0.1,0.1,bbcgoodfood,Lighter Fish finger sarnies,https://www.bbcgoodfood.com/recipes/lighter-fish-finger-sarnies,"[""25cm-long piece ciabatta cut from a loaf"", ""2 tsp rapeseed oil"", ""3 tbsp low-fat, Greek-style natural yogurt"", ""\u00bd tsp horseradish sauce"", ""1 heaped tbsp snipped chives"", ""200g skinless haddock loin (or other plump white fish), preferably from a sustainable source"", ""1 egg beaten"", ""25g panko or coarse dried breadcrumbs"", ""\u00bc tsp paprika"", ""8 thin cucumber slices"", ""handful rocket leaves"", ""lemon wedges, to serve""]","[""25 25cm-long piece ciabatta cut from a loaf"", ""2 tsp 2 tsp rapeseed oil"", ""3 tbsp 3 tbsp low-fat, Greek-style natural yogurt"", ""½ tsp horseradish sauce"", ""1 1 heaped tbsp snipped chives"", ""200 g 200g skinless haddock loin (or other plump white fish), preferably from a sustainable source"", ""1 1 egg beaten"", ""25 g 25g panko or coarse dried breadcrumbs"", ""¼ tsp paprika"", ""8 8 thin cucumber slices"", ""handful rocket leaves"", ""lemon wedges, to serve""]","[""25 25cm-long piece ciabatta cut from a loaf"", ""2 tsp 2 tsp rapeseed oil"", ""3 tbsp 3 tbsp low-fat greek-style natural yogurt"", ""½ tsp horseradish sauce"", ""1 1 heaped tbsp snipped chive"", ""200 g 200g skinless haddock loin or other plump white fish preferably from a sustainable source"", ""1 1 egg beaten"", ""25 g 25g panko or coarse dried breadcrumb"", ""¼ tsp paprika"", ""8 8 thin cucumber slice"", ""handful rocket leave"", ""lemon wedges to serve""]"
475,29.0,"Dinner, Lunch, Snack, Supper, Treat",25.0,"{'@type': 'NutritionInformation', 'calories': '475 calories', 'fatContent': '25 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '29 grams carbohydrates', 'sugarContent': '8 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '31 grams protein', 'sodiumContent': '1.7 milligram of sodium'}",31.0,0.1,0.1,bbcgoodfood,Philly cheesesteak,https://www.bbcgoodfood.com/recipes/philly-cheesesteak,"[""300g steaks"", ""2tbsp sunflower oil"", ""1 onion sliced"", ""1 red pepper sliced"", ""1 green pepper sliced"", ""2tbsp white wine vinegar"", ""8 cheese slices"", ""50g grated mozzarella"", ""4 soft white sub rolls"", ""American mustard and ketchup, to serve""]","[""300 g 300g steaks"", ""2 tbsp 2tbsp sunflower oil"", ""1 1 onion sliced"", ""1 1 red pepper sliced"", ""1 g 1 green pepper sliced"", ""2 tbsp 2tbsp white wine vinegar"", ""8 8 cheese slices"", ""50 g 50g grated mozzarella"", ""4 4 soft white sub rolls"", ""American mustard and ketchup, to serve""]","[""300 g 300g steak"", ""2 tbsp 2tbsp sunflower oil"", ""1 1 onion sliced"", ""1 1 red pepper sliced"", ""1 g 1 green pepper sliced"", ""2 tbsp 2tbsp white wine vinegar"", ""8 8 cheese slice"", ""50 g 50g grated mozzarella"", ""4 4 soft white sub roll"", ""american mustard and ketchup to serve""]"
723,56.0,"Dinner, Lunch, Main course, Snack",42.0,"{'@type': 'NutritionInformation', 'calories': '723 calories', 'fatContent': '42 grams fat', 'saturatedFatContent': '8 grams saturated fat', 'carbohydrateContent': '56 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '33 grams protein', 'sodiumContent': '2 milligram of sodium'}",33.0,0.1,0.1,bbcgoodfood,Triple-decker steak sandwich,https://www.bbcgoodfood.com/recipes/triple-decker-steak-sandwich,"[""2 x 200 - 250g/8oz-9oz pieces trimmed skirt of beef"", ""4 garlic cloves smashed and peeled"", ""small bunch thyme"", ""6 tbsp olive oil"", ""1 oblong loaf sourdough bread"", ""1 beefsteak tomato sliced"", ""6 long leaves Cos lettuce"", ""50g cocktail  gherkin finely chopped"", ""1 heaped tbsp capers finely chopped"", ""1 bunch flat-leaf parsley leaves finely chopped"", ""7 tbsp good-quality mayonnaise"", ""splash  Worcestershire sauce"", ""4 shakes Tabasco sauce"", ""1 small red  onion finely chopped""]","[""2 2 x 200 - 250g/8oz-9oz pieces trimmed skirt of beef"", ""4 g 4 garlic cloves smashed and peeled"", ""small bunch thyme"", ""6 tbsp 6 tbsp olive oil"", ""1 1 oblong loaf sourdough bread"", ""1 1 beefsteak tomato sliced"", ""6 l 6 long leaves Cos lettuce"", ""50 g 50g cocktail gherkin finely chopped"", ""1 1 heaped tbsp capers finely chopped"", ""1 bunch 1 bunch flat-leaf parsley leaves finely chopped"", ""7 tbsp 7 tbsp good-quality mayonnaise"", ""splash Worcestershire sauce"", ""4 4 shakes Tabasco sauce"", ""1 1 small red onion finely chopped""]","[""2 2 x 200 - 250g/8oz-9oz pieces trimmed skirt of beef"", ""4 g 4 garlic cloves smashed and peeled"", ""small bunch thyme"", ""6 tbsp 6 tbsp olive oil"", ""1 1 oblong loaf sourdough bread"", ""1 1 beefsteak tomato sliced"", ""6 l 6 long leaves cos lettuce"", ""50 g 50g cocktail gherkin finely chopped"", ""1 1 heaped tbsp capers finely chopped"", ""1 bunch 1 bunch flat-leaf parsley leaves finely chopped"", ""7 tbsp 7 tbsp good-quality mayonnaise"", ""splash worcestershire sauce"", ""4 4 shakes tabasco sauce"", ""1 1 small red onion finely chopped""]"
525,33.0,"Dinner, Lunch, Main course, Side dish, Snack, Supper",21.0,"{'@type': 'NutritionInformation', 'calories': '525 calories', 'fatContent': '21 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '33 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '52 grams protein', 'sodiumContent': '1.85 milligram of sodium'}",52.0,0.1,0.1,bbcgoodfood,Steak & caramelised onion sandwich,https://www.bbcgoodfood.com/recipes/steak-caramelised-onion-sandwich,"[""4 minute steaks (Sainsbury's Taste the Difference are good) or 2 x 1cm thick sirloin steaks"", ""1 tbsp  olive oil plus extra for drizzling"", ""1 small  ciabatta loaf"", ""4 tbsp caramelised onions"", ""half an 85g bag  watercress""]","[""4 4 minute steaks (Sainsbury's Taste the Difference are good) or 2 x 1cm thick sirloin steaks"", ""1 tbsp 1 tbsp olive oil plus extra for drizzling"", ""1 1 small ciabatta loaf"", ""4 tbsp 4 tbsp caramelised onions"", ""half an 85g bag watercress""]","[""4 4 minute steaks sainsbury's taste the difference are good or 2 x 1cm thick sirloin steak"", ""1 tbsp 1 tbsp olive oil plus extra for drizzling"", ""1 1 small ciabatta loaf"", ""4 tbsp 4 tbsp caramelised onion"", ""half an 85g bag watercress""]"
319,24.0,"Buffet, Dinner, Lunch, Main course, Snack, Supper",8.0,"{'@type': 'NutritionInformation', 'calories': '319 calories', 'fatContent': '8 grams fat', 'saturatedFatContent': '3 grams saturated fat', 'carbohydrateContent': '24 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '40 grams protein', 'sodiumContent': '1.01 milligram of sodium'}",40.0,0.1,0.1,bbcgoodfood,Open chicken Caesar sandwich,https://www.bbcgoodfood.com/recipes/open-chicken-caesar-sandwich,"[""2 skinless chicken breasts"", ""1 tsp sunflower oil"", ""2 Little Gem lettuces"", ""2 tbsp low-fat cr\u00e8me fra\u00eeche or Greek yogurt"", ""1 tbsp grated   parmesan plus a few shavings, to serve"", ""squeeze lemon juice"", ""1 tsp caper roughly chopped"", ""2 thick slices   bread"", ""1 small garlic clove cut in half""]","[""2 2 skinless chicken breasts"", ""1 tsp 1 tsp sunflower oil"", ""2 L 2 Little Gem lettuces"", ""2 tbsp 2 tbsp low-fat crème fraîche or Greek yogurt"", ""1 tbsp 1 tbsp grated parmesan plus a few shavings, to serve"", ""squeeze lemon juice"", ""1 tsp 1 tsp caper roughly chopped"", ""2 2 thick slices bread"", ""1 1 small garlic clove cut in half""]","[""2 2 skinless chicken"", ""1 tsp 1 tsp sunflower oil"", ""2 l 2 little gem lettuce"", ""2 tbsp 2 tbsp low-fat crème fraîche or greek yogurt"", ""1 tbsp 1 tbsp grated parmesan plus a few shavings to serve"", ""squeeze lemon juice"", ""1 tsp 1 tsp caper roughly chopped"", ""2 2 thick slices bread"", ""1 1 small garlic clove cut in half""]"
766,61.0,"Brunch, Dinner, Lunch, Supper",46.0,"{'@type': 'NutritionInformation', 'calories': '766 calories', 'fatContent': '46 grams fat', 'saturatedFatContent': '24 grams saturated fat', 'carbohydrateContent': '61 grams carbohydrates', 'sugarContent': '14 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '24 grams protein', 'sodiumContent': '2.5 milligram of sodium'}",24.0,0.1,0.1,bbcgoodfood,"Spinach, squash & tamarind grilled cheese sandwich",https://www.bbcgoodfood.com/recipes/spinach-squash-tamarind-grilled-cheese-sandwich,"[""100g chopped butternut squash"", ""2 tsp olive oil"", ""1 tbsp tamarind paste"", ""160g bag  baby spinach"", ""2 thick slices of white bread"", ""2 tbsp butter"", ""2 tbsp grated  mozzarella"", ""1 tbsp grated  cheddar"", ""hot sauce"", ""pinch allspice""]","[""100 g 100g chopped butternut squash"", ""2 tsp 2 tsp olive oil"", ""1 tbsp 1 tbsp tamarind paste"", ""160 g 160g bag baby spinach"", ""2 2 thick slices of white bread"", ""2 tbsp 2 tbsp butter"", ""2 tbsp 2 tbsp grated mozzarella"", ""1 tbsp 1 tbsp grated cheddar"", ""hot sauce"", ""pinch allspice""]","[""100 g 100g chopped butternut squash"", ""2 tsp 2 tsp olive oil"", ""1 tbsp 1 tbsp tamarind paste"", ""160 g 160g bag baby spinach"", ""2 2 thick slices of white bread"", ""2 tbsp 2 tbsp butter"", ""2 tbsp 2 tbsp grated mozzarella"", ""1 tbsp 1 tbsp grated cheddar"", ""hot sauce"", ""pinch allspice""]"
783,51.0,"Dinner, Main course, Snack",50.0,"{'@type': 'NutritionInformation', 'calories': '783 calories', 'fatContent': '50 grams fat', 'saturatedFatContent': '28 grams saturated fat', 'carbohydrateContent': '51 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '35 grams protein', 'sodiumContent': '3.54 milligram of sodium'}",35.0,0.1,0.1,bbcgoodfood,Croque madame,https://www.bbcgoodfood.com/recipes/croque-madame,"[""2 thin slices ham"", ""50g Monterey Jack or cheddar grated"", ""2 chunky slices bread such as sourdough"", ""2 tbsp butter"", ""1 egg"", ""handful of salad to serve""]","[""2 2 thin slices ham"", ""50 g 50g Monterey Jack or cheddar grated"", ""2 2 chunky slices bread such as sourdough"", ""2 tbsp 2 tbsp butter"", ""1 1 egg"", ""handful of salad to serve""]","[""2 2 thin slices ham"", ""50 g 50g monterey jack or cheddar grated"", ""2 2 chunky slices bread such as sourdough"", ""2 tbsp 2 tbsp butter"", ""1 1 egg"", ""handful of salad to serve""]"
864,46.0,"Brunch, Dinner, Lunch, Supper",59.0,"{'@type': 'NutritionInformation', 'calories': '864 calories', 'fatContent': '59 grams fat', 'saturatedFatContent': '32 grams saturated fat', 'carbohydrateContent': '46 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '36 grams protein', 'sodiumContent': '3.9 milligram of sodium'}",36.0,0.1,0.1,bbcgoodfood,"Potato, bacon & gruyère toastie",https://www.bbcgoodfood.com/recipes/potato-bacon-gruyere-toastie,"[""1 peeled potato"", ""50g bacon lardons"", ""2 slices of  sourdough bread"", ""1 tbsp cr\u00e8me fra\u00eeche"", ""pinch  caraway seeds"", ""50g grated  gruy\u00e8re"", ""2-3 tbsp sauerkraut"", ""25g sliced Reblochon or Camembert"", ""1 tsp sunflower oil"", ""1 tsp butter""]","[""1 1 peeled potato"", ""50 g 50g bacon lardons"", ""2 slice 2 slices of sourdough bread"", ""1 tbsp 1 tbsp crème fraîche"", ""pinch caraway seeds"", ""50 g 50g grated gruyère"", ""2-3 tbsp 2-3 tbsp sauerkraut"", ""25 g 25g sliced Reblochon or Camembert"", ""1 tsp 1 tsp sunflower oil"", ""1 tsp 1 tsp butter""]","[""1 1 peeled potato"", ""50 g 50g bacon lardon"", ""2 slice 2 slices of sourdough bread"", ""1 tbsp 1 tbsp crème fraîche"", ""pinch caraway seed"", ""50 g 50g grated gruyère"", ""2-3 tbsp 2-3 tbsp sauerkraut"", ""25 g 25g sliced reblochon or camembert"", ""1 tsp 1 tsp sunflower oil"", ""1 tsp 1 tsp butter""]"
840,71.0,"Dinner, Lunch, Snack, Supper",51.0,"{'@type': 'NutritionInformation', 'calories': '840 calories', 'fatContent': '51 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '71 grams carbohydrates', 'sugarContent': '10 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '20 grams protein', 'sodiumContent': '2.9 milligram of sodium'}",20.0,0.1,0.1,bbcgoodfood,Scampi po’ boys,https://www.bbcgoodfood.com/recipes/scampi-po-boys,"[""2 part-baked white baguettes"", ""200g frozen scampi"", ""\u00bd iceberg lettuce"", ""2 tomatoes"", ""4 gherkins"", ""1 small garlic clove"", ""3 tbsp mayonnaise"", ""1 tbsp hot sauce"", ""lemon wedges, to serve""]","[""2 2 part-baked white baguettes"", ""200 g 200g frozen scampi"", ""½ iceberg lettuce"", ""2 2 tomatoes"", ""4 g 4 gherkins"", ""1 1 small garlic clove"", ""3 tbsp 3 tbsp mayonnaise"", ""1 tbsp 1 tbsp hot sauce"", ""lemon wedges, to serve""]","[""2 2 part-baked white baguette"", ""200 g 200g frozen scampi"", ""½ iceberg lettuce"", ""2 2 tomatoe"", ""4 g 4 gherkin"", ""1 1 small garlic clove"", ""3 tbsp 3 tbsp mayonnaise"", ""1 tbsp 1 tbsp hot sauce"", ""lemon wedges to serve""]"
671,58.0,"autumn,dinner party,feed a crowd,baking,dessert",46.0,"Nutrition (per serving): 671 calories, 10 g protein, 58 g carbohydrates, 1 g fiber, 44 g sugar, 46 g fat, 25 g saturated fat, 505 mg sodium",10.0,4.8461537,13.0,delish,Best-Ever Pumpkin Cheesecake,https://www.delish.com/cooking/recipe-ideas/a55237/pumpkin-spice-cheesecake-recipe/,"[""3/4 c. graham crackers, crushed"", ""3/4 c. gingersnaps, crushed"", ""6 tbsp. unsalted butter, melted"", ""2 tbsp. granulated sugar"", ""kosher salt"", ""3 (8-oz.) bars cream cheese, softened"", ""1 c. packed light brown sugar"", ""1 c. pumpkin puree"", ""1/4 c. sour cream, at room temperature"", ""1 tsp. pure vanilla extract"", ""3 large eggs, at room temperature"", ""1 tbsp. all-purpose flour"", ""1 1/2 tsp. pumpkin spice, plus more for garnish"", ""Warm caramel, for garnish"", ""whipped cream, for garnish"", ""Chopped, toasted pecans, for garnish""]","[""3/4 c. graham crackers, crushed"", ""3/4 c. gingersnaps, crushed"", ""6 tbsp unsalted butter, melted"", ""2 tbsp granulated sugar"", ""kosher salt"", ""3 (8-oz.) bars cream cheese, softened"", ""1 c. packed light brown sugar"", ""1 c. pumpkin puree"", ""1/4 c. sour cream, at room temperature"", ""1 tsp pure vanilla extract"", ""3 l 3 large eggs, at room temperature"", ""1 tbsp all-purpose flour"", ""1 1/2 tsp pumpkin spice, plus more for garnish"", ""Warm caramel, for garnish"", ""whipped cream, for garnish"", ""Chopped, toasted pecans, for garnish""]","[""3/4 c graham crackers crushed"", ""3/4 c gingersnaps crushed"", ""6 tbsp unsalted butter melted"", ""2 tbsp granulated sugar"", ""kosher salt"", ""3 8-oz bars cream cheese softened"", ""1 c packed light brown sugar"", ""1 c pumpkin puree"", ""1/4 c sour cream at room temperature"", ""1 tsp pure vanilla extract"", ""3 l 3 large eggs at room temperature"", ""1 tbsp flour"", ""1 1/2 tsp pumpkin spice plus more for garnish"", ""warm caramel for garnish"", ""whipped cream for garnish"", ""chopped toasted pecans for garnish""]"
